initial date: 2023-01-01
Fecha actual: 2024-04-15
99,0.304,0P0000763O.TO
99,0.303,0P0000763P.TO
99,0.304,0P0000763Q.TO
99,0.304,0P0000763R.TO
99,0.303,0P0000763S.TO
99,0.304,0P0000763T.TO
98,0.176,0P0000763U.TO
98,0.171,0P0000763V.TO
98,0.161,0P0000763W.TO
98,0.201,0P0000763X.TO
98,0.196,0P0000763Z.TO
98,0.287,0P00007640.TO
98,0.283,0P00007643.TO
97,0.200,0P00007647.TO
97,0.192,0P00007648.TO
97,0.210,0P0000764C.TO
97,0.186,0P0000764D.TO
97,0.197,0P0000764E.TO
98,0.222,0P0000764F.TO
98,0.218,0P0000764G.TO
98,0.208,0P0000764H.TO
99,0.232,0P0000764L.TO
99,0.220,0P0000764M.TO
99,0.238,0P0000764N.TO
64,0.050,0P0000765V.TO
98,0.283,0P00007678.TO
98,0.107,0P0000767S.TO
97,0.271,0P000076FB.TO
89,0.050,0P000076GX.TO
91,0.115,0P000076GZ.TO
91,0.118,0P000076H1.TO
96,0.188,0P000076H5.TO
98,0.208,0P000076H6.TO
98,0.211,0P000076H7.TO
98,0.225,0P000076H9.TO
99,0.241,0P000076HB.TO
92,0.196,0P000076HN.TO
96,0.238,0P000076HO.TO
98,0.256,0P000076HP.TO
90,0.088,0P000076HQ.TO
92,0.236,0P000076HY.TO
98,0.232,0P000076MT.TO
97,0.051,0P000076MU.TO
96,0.276,0P000076PM.TO
96,0.279,0P000076PO.TO
90,0.248,0P000076QV.TO
96,0.277,0P000076R2.TO
99,0.290,0P000076R4.TO
100,0.023,0P000076XJ.TO
97,0.275,0P000076XV.TO
90,0.267,0P000076Y2.TO
94,0.073,0P0000771A.TO
98,0.269,0P0000771P.TO
91,0.188,0P0000771T.TO
97,0.277,0P00007726.TO
84,0.082,0P00007728.TO
93,0.161,0P0000772M.TO
91,0.132,0P0000772N.TO
53,0.048,0P0000772P.TO
91,0.131,0P0000772Y.TO
68,0.061,0P0000772Z.TO
53,0.047,0P00007730.TO
97,0.239,0P00007731.TO
94,0.122,0P000077HM.TO
90,0.235,0P000077HS.TO
100,0.261,0P000077J1.TO
96,0.193,0P000077J3.TO
96,0.184,0P000077J5.TO
89,0.145,0P000077J6.TO
97,0.190,0P000077JD.TO
98,0.242,0P000077JG.TO
99,0.233,0P000077KT.TO
94,0.061,0P000077LE.TO
97,0.219,0P000077LF.TO
99,0.273,0P000077NJ.TO
97,0.218,0P000077NM.TO
93,0.153,0P00007U4O.F
100,0.270,0P00007U4Q.F
93,0.176,0P00007U4R.F
92,0.156,0P00007VNL.L
99,0.251,0P00007VNU
90,0.176,0P00007VSZ
93,0.202,0P00007VT0
94,0.197,0P00007VT1
95,0.215,0P00007VT3
94,0.209,0P00007W55.F
98,0.266,0P00007WMP.TO
94,0.114,0P00007WMR.TO
90,0.235,0P00007WMV.TO
96,0.055,0P00007WNE.TO
96,0.047,0P00007WNF.TO
97,0.227,0P00007WNU.TO
97,0.229,0P00007WNV.TO
73,0.015,0P00007WO7.TO
73,0.011,0P00007WO8.TO
98,0.225,0P00007WOA.TO
100,0.027,0P00007Y9Z.L
92,0.207,0P00007YCA
99,0.028,0P00007YIR.F
97,0.079,0P00007Z92.L
99,0.297,0P00007Z95.L
98,0.282,0P00007Z9H.L
94,0.245,0P00007ZER.F
82,0.153,0P00007ZHG.F
94,0.162,0P00007ZHH.F
95,0.259,0P00007ZHI.F
100,0.308,0P00007ZI9.F
100,0.308,0P00007ZIB.F
94,0.211,0P00007ZIC.F
98,0.120,0P00007ZIK.L
83,0.158,0P00007ZP7.F
91,0.118,0P00008098.TO
90,0.116,0P0000809H.TO
90,0.113,0P0000809I.TO
91,0.126,0P0000809J.TO
92,0.162,0P0000809K.TO
97,0.213,0P0000809L.TO
97,0.221,0P0000809N.TO
95,0.207,0P0000809P.TO
93,0.102,0P0000809Q.TO
94,0.105,0P000080DL.L
93,0.098,0P000081ZZ.L
96,0.099,0P00008200.L
93,0.197,0P0000820C.TO
93,0.150,0P00008219.L
96,0.155,0P0000821A.L
97,0.239,0P0000823B.F
97,0.195,0P000082O4.F
97,0.115,0P000083LP.F
98,0.173,0P000083OB.TO
96,0.071,0P000083X3.TO
99,0.251,0P000083X4.TO
99,0.290,0P000083X5.TO
99,0.810,0P000083XL.TO
98,0.084,0P000084A3.F
99,0.108,0P000084BY.L
98,0.190,0P000084HV.F
91,0.222,0P0000853N
75,0.148,0P0000853P
91,0.218,0P0000853T
97,0.223,0P000085AY.F
97,0.199,0P000085LS.F
96,0.263,0P000085O0.F
93,0.075,0P000085UK.F
97,0.294,0P00008693.F
99,0.338,0P000086AO.F
99,0.162,0P000087GW.TO
98,0.173,0P000087HB.TO
98,0.112,0P000089GZ.L
94,0.251,0P00008DAY.F
96,0.134,0P00008DEH.L
99,0.037,0P00008DEK.L
98,0.279,0P00008DUE.TO
53,0.112,0P00008DY1
89,0.182,0P00008DYA
94,0.347,0P00008E4O
91,0.119,0P00008E78.L
95,0.053,0P00008E7B.L
72,0.068,0P00008EPO
70,0.083,0P00008EQA.F
97,0.087,0P00008ERP.L
77,0.153,0P00008ES1.F
91,0.169,0P00008EWR.F
85,0.174,0P00008EXJ.F
92,0.267,0P00008EYB.F
85,0.174,0P00008EYC.F
93,0.210,0P00008F27.F
76,0.193,0P00008F8E
90,0.252,0P00008F9P.L
93,0.244,0P00008FE4.F
100,0.320,0P00008FE6.F
100,0.045,0P00008FEC.F
100,0.120,0P00008FED.F
100,0.157,0P00008FEE.F
93,0.225,0P00008FFV.F
99,0.297,0P00008FFW.F
94,0.156,0P00008FFX
99,0.251,0P00008FGI.F
99,0.293,0P00008FJP.L
99,0.292,0P00008FJQ.L
93,0.224,0P00008FK7.F
86,0.142,0P00008FK9.F
78,0.146,0P00008FLH.F
95,0.110,0P00008FPF.F
93,0.184,0P00008FQC.F
81,0.103,0P00008FTI.F
93,0.024,0P00008FU9.L
95,0.050,0P00008FUB.L
84,0.094,0P00008HGV.F
95,0.175,0P00008MPS.F
83,0.198,0P00008MQQ
100,0.313,0P00008MQZ
97,0.242,0P00008O4G.TO
99,0.313,0P00008Q8T.L
95,0.292,0P00008QNT
99,0.135,0P00008QNW.L
99,0.184,0P00008QNX.L
98,0.117,0P00008QNY.L
87,0.181,0P00008SMZ
100,0.322,0P00008SOX.HK
75,0.152,0P00008SP0.HK
77,0.158,0P00008SP1.HK
