initial date: 2023-01-01
Fecha actual: 2024-04-26
88,0.027,0P00008SPV.HK
99,0.313,0P00008SPX.HK
93,0.215,0P00008SPY.HK
92,0.048,0P00008SUB.HK
89,0.287,0P00008SUD.HK
97,0.229,0P00008SWY.SI
97,0.052,0P00008SX6.SI
95,0.293,0P00008SX7.SI
100,0.247,0P00008T0B.SI
68,0.132,0P00008T0Z.F
95,0.251,0P00008T2J.F
93,0.249,0P00008T3Y.F
97,0.139,0P00008T46.L
93,0.182,0P00008T47.L
100,0.295,0P00008T5J.BO
95,0.290,0P00008T6I.SI
91,0.215,0P00008T6J.SI
94,0.253,0P00008T6K.SI
97,0.305,0P00008T6T.SI
20,0.022,0P00008T75.SI
88,0.189,0P00008T77.SI
89,0.171,0P00008T78.SI
94,0.256,0P00008T7E.SI
94,0.278,0P00008T7F.SI
100,0.292,0P00008T9X.SI
91,0.081,0P00008TEP.SW
82,0.268,0P00008TEZ.BO
100,0.303,0P00008TFI.F
99,0.288,0P00008TGX.BO
99,0.312,0P00008THR.BO
100,0.296,0P00008TMN.BO
100,0.299,0P00008TMV.BO
99,0.299,0P00008TON.BO
99,0.322,0P00008TS4.BO
57,0.037,0P00008UBI.F
89,0.189,0P00008UBJ.F
89,0.233,0P00008UBK.F
59,0.066,0P00008UML.F
99,0.322,0P00008V7L
99,0.040,0P00008VG4.L
98,0.215,0P00008VJ3.F
96,0.206,0P00008VYC.F
97,0.216,0P00008VYD.F
90,0.262,0P00008VYO.F
90,0.185,0P00008VYS.F
91,0.163,0P00008VYW.F
85,0.160,0P00008VZ2.F
87,0.190,0P00008VZ3.F
100,0.309,0P00008VZ4.F
100,0.309,0P00008VZ5.F
100,0.303,0P00008W1R.F
87,0.193,0P00008W2M.F
95,0.184,0P00008W3C.F
100,0.379,0P00008W3G.F
80,0.261,0P00008W3I.F
98,0.250,0P00008W3T.F
100,0.306,0P00008W42.F
96,0.183,0P00008W4A.F
100,0.304,0P00008W55.F
70,0.227,0P00008W5L.F
67,0.060,0P00008W8A.L
89,0.254,0P00008WLB.TW
99,0.306,0P00008WQP.F
99,0.306,0P00008XEO.F
100,0.304,0P00008XJR.TO
68,0.135,0P00008XK4.TO
90,0.146,0P00008XL3.TO
90,0.149,0P00008XL4.TO
90,0.074,0P00008XLQ.TO
90,0.065,0P00008XLT.TO
91,0.190,0P00008XM0.TO
82,0.001,0P00008XY1.L
96,0.224,0P00008XYC.F
90,0.218,0P00008XYE.F
91,0.218,0P00008Y0U.F
65,0.112,0P00008Y67.F
86,0.182,0P00008Y68.F
95,0.180,0P00008Y6P.F
93,0.197,0P00008Y9L.F
92,0.209,0P00008Y9M.F
92,0.124,0P00008YE1.L
97,0.141,0P00008YEW.F
97,0.103,0P00008YEX.F
97,0.038,0P00008YEY.F
78,0.254,0P000090E2
84,0.284,0P000090E3
60,0.045,0P000090ET
82,0.159,0P000090FP
88,0.203,0P000090G3
98,0.123,0P000090HB.L
93,0.258,0P000090IC.F
92,0.279,0P000090K4.SI
100,0.016,0P000090K7.SI
91,0.257,0P000090NC
89,0.206,0P000090OP
85,0.294,0P000090OS.F
79,0.186,0P000090PH
88,0.107,0P000090QL.ST
94,0.282,0P000090UZ.L
92,0.264,0P000090VS
94,0.286,0P00009112.SI
100,0.302,0P00009118.SI
74,0.294,0P0000935E.TW
100,0.296,0P0000935S.BO
85,0.107,0P0000936R.TW
100,0.296,0P000093B2.BO
100,0.296,0P000093B3.BO
35,0.060,0P000093LM
90,0.265,0P000093ZA.TO
90,0.265,0P000093ZB.TO
90,0.261,0P000093ZD.TO
80,0.042,0P0000940K.TO
91,0.221,0P0000940N.TO
93,0.209,0P0000940O.TO
92,0.305,0P0000948J.F
80,0.205,0P0000953O.F
72,0.141,0P0000953P.F
65,0.123,0P0000953Q.F
95,0.199,0P0000953S.F
98,0.288,0P0000953W.F
94,0.146,0P0000986L.L
90,0.204,0P000099YD.TW
70,0.109,0P00009AIL.L
85,0.161,0P00009AIP.L
90,0.281,0P00009CZO
81,0.185,0P00009D5J
90,0.211,0P00009D5M
91,0.208,0P00009D5N
93,0.160,0P00009DEW.TO
93,0.152,0P00009DEZ.TO
95,0.062,0P00009DP8.F
86,0.132,0P00009DSA.F
73,0.311,0P00009G57.F
82,0.319,0P00009GQW.F
74,0.240,0P00009GQZ.F
100,0.321,0P00009GS9.F
72,0.183,0P00009GSE.F
70,0.133,0P00009GSG.F
60,0.091,0P00009GSK.F
53,0.054,0P00009GSN.F
99,0.273,0P00009H09.T
91,0.221,0P00009H0A
91,0.232,0P00009H0B
83,0.203,0P00009H0C
100,0.302,0P00009J3H.BO
100,0.302,0P00009J3I.BO
100,0.298,0P00009J3J.BO
100,0.300,0P00009J3N.BO
100,0.302,0P00009J3R.BO
98,0.298,0P00009J47.BO
89,0.218,0P00009JBB.TW
82,0.153,0P00009JBQ.F
100,0.317,0P00009JD2.BO
100,0.317,0P00009JDK.BO
92,0.034,0P00009JE1.BO
100,0.317,0P00009JE4.BO
100,0.317,0P00009JES.BO
52,0.179,0P00009JET.BO
73,0.035,0P00009JEW.BO
100,0.317,0P00009JGO.BO
70,0.013,0P00009MWY.BO
100,0.317,0P00009MX6.BO
100,0.321,0P00009MX9.BO
1,0.225,0P00009MXZ.BO
87,0.290,0P00009N1F.BO
93,0.315,0P00009N2A.BO
62,0.034,0P00009N2K.BO
89,0.213,0P00009NCE.TO
85,0.228,0P00009NCF.TO
85,0.140,0P00009NCN.TO
91,0.181,0P00009NDK.TO
84,0.152,0P00009NDX.TO
84,0.146,0P00009NJ6.TO
87,0.183,0P00009NJ7.TO
88,0.197,0P00009NJ8.TO
99,0.138,0P00009NJW.F
89,0.019,0P00009NOZ.F
80,0.169,0P00009NX8
88,0.304,0P00009PAQ.TW
94,0.074,0P00009PB7.L
95,0.120,0P00009PBA.L
95,0.118,0P00009PBD.L
80,0.123,0P00009PN7.SI
84,0.263,0P00009PTS
99,0.294,0P00009PUL.BO
100,0.297,0P00009PUO.BO
91,0.303,0P00009Q9R.BO
100,0.304,0P00009QCW.BO
100,0.325,0P00009QCY.BO
37,0.005,0P00009QD2.BO
100,0.317,0P00009QD5.BO
100,0.317,0P00009QD8.BO
84,0.269,0P00009QG5.TO
88,0.210,0P00009QGC.TO
39,0.077,0P00009QGG.TO
93,0.289,0P00009RE8.F
93,0.287,0P00009REA.F
92,0.253,0P00009REG.F
91,0.224,0P00009REI.F
89,0.161,0P00009REJ.F
93,0.273,0P00009RFE.F
99,0.255,0P00009RID.L
99,0.272,0P00009RIF.L
88,0.161,0P00009SE1.TW
95,0.036,0P00009SE2.TW
61,0.046,0P00009SIE
100,0.317,0P00009SLA.BO
95,0.222,0P00009T95.F
84,0.281,0P00009UG1.F
95,0.300,0P00009UI6.F
87,0.311,0P00009USO.TW
99,0.038,0P00009V2M.L
91,0.228,0P00009V34
92,0.186,0P00009V3X.F
91,0.133,0P00009V3Y.F
66,0.104,0P00009V9F.L
98,0.290,0P00009VJB.L
92,0.227,0P00009WVX.F
88,0.256,0P00009WWF.TO
77,0.281,0P00009WWG
94,0.261,0P00009X46.F
96,0.200,0P00009XVB.L
95,0.302,0P00009XW7.L
92,0.234,0P00009Y90.F
95,0.231,0P00009Y9E.F
87,0.296,0P0000A0FM.TO
94,0.092,0P0000A0FQ.TO
93,0.199,0P0000A0FS.TO
94,0.285,0P0000A0FU.TO
94,0.087,0P0000A0FV.TO
85,0.239,0P0000A0FZ.TO
92,0.057,0P0000A0N6.F
96,0.256,0P0000A10T.F
87,0.027,0P0000A2CP
45,0.033,0P0000A2D5
82,0.287,0P0000A2LH
95,0.181,0P0000A2MD.TO
97,0.261,0P0000A2ME.TO
97,0.304,0P0000A2MG.TO
89,0.216,0P0000A2MH.TO
90,0.131,0P0000A2MJ.TO
90,0.235,0P0000A2ML.TO
88,0.245,0P0000A2MP.TO
78,0.139,0P0000A2MT.TO
88,0.226,0P0000A2N0.TO
88,0.172,0P0000A2N2.TO
89,0.214,0P0000A2N3.TO
92,0.283,0P0000A2N6.TO
93,0.204,0P0000A2ZW
89,0.301,0P0000A30A
72,0.194,0P0000A368
85,0.271,0P0000A41U
82,0.251,0P0000A41W
94,0.254,0P0000A4O3.F
93,0.298,0P0000A4TC.L
90,0.093,0P0000A4XG.F
95,0.113,0P0000A6ZF.F
87,0.117,0P0000A6ZG.F
88,0.126,0P0000A6ZI.F
78,0.052,0P0000A6ZK.F
92,0.284,0P0000A70D.L
95,0.297,0P0000A70I.SI
93,0.279,0P0000A71Y.F
89,0.249,0P0000A72E.F
96,0.180,0P0000A8A5.F
88,0.284,0P0000A8YJ
61,0.062,0P0000A8YW
61,0.062,0P0000A8Z0
60,0.045,0P0000A8ZE
77,0.251,0P0000A8ZU
78,0.253,0P0000A8ZW
96,0.192,0P0000A97U.F
99,0.301,0P0000A9CE.F
79,0.249,0P0000A9GS.F
73,0.194,0P0000A9QT.F
91,0.308,0P0000AA54.F
73,0.153,0P0000AAS4
88,0.251,0P0000AAS8
100,0.379,0P0000AAT7.F
100,0.379,0P0000AAT8.F
100,0.309,0P0000AB1X.L
95,0.259,0P0000AB2T.L
100,0.114,0P0000ABSN.F
92,0.051,0P0000AD38.TO
91,0.217,0P0000AD43.TO
55,0.209,0P0000ADBH.F
100,0.301,0P0000ADJ9.BO
100,0.303,0P0000ADWI.BO
100,0.302,0P0000ADWQ.BO
99,0.295,0P0000AEJZ.BO
89,0.001,0P0000AEK6.BO
87,0.305,0P0000AEK9.BO
87,0.305,0P0000AEKC.BO
100,0.301,0P0000AEKJ.BO
83,0.161,0P0000AEKO.BO
89,0.211,0P0000AEZP.F
98,0.312,0P0000AF0A.BO
100,0.317,0P0000AF0L.BO
39,0.030,0P0000CN69.BO
87,0.311,0P0000CN6G.BO
99,0.320,0P0000CNAT.BO
55,0.222,0P0000CNRF.BO
100,0.317,0P0000CNRR.BO
100,0.317,0P0000CNSC.BO
93,0.211,0P0000CNTE.F
93,0.232,0P0000CNUZ.F
96,0.231,0P0000CNV0.F
99,0.317,0P0000CNZB.BO
24,0.013,0P0000CNZL.BO
100,0.317,0P0000CO4O.BO
100,0.317,0P0000CO51.BO
100,0.317,0P0000CO55.BO
100,0.317,0P0000CO6X.BO
100,0.317,0P0000CO70.BO
100,0.317,0P0000CO79.BO
100,0.317,0P0000CO80.BO
93,0.165,0P0000CP9O.F
100,0.317,0P0000CPBB.BO
93,0.246,0P0000CQSX.F
94,0.230,0P0000CQT1.F
95,0.215,0P0000CQT3.F
88,0.201,0P0000CU93.TO
87,0.215,0P0000CU94.TO
87,0.215,0P0000CU95.TO
90,0.093,0P0000CUAE.TO
53,0.071,0P0000CUAI.TO
88,0.197,0P0000CUBX.TO
89,0.240,0P0000CUC0.TO
86,0.098,0P0000CUJA.TO
80,0.077,0P0000CUK7.TO
84,0.081,0P0000CUKM.TO
97,0.161,0P0000CUUQ
84,0.165,0P0000CUWO.F
90,0.226,0P0000CUWP.F
88,0.201,0P0000CUWS.F
86,0.265,0P0000CUYQ.F
86,0.264,0P0000CUYR.F
87,0.150,0P0000CUYT.F
78,0.257,0P0000CV6C.F
97,0.177,0P0000CVMU.F
95,0.177,0P0000CWR1.L
95,0.142,0P0000CWR2.L
86,0.030,0P0000CWR8.L
93,0.280,0P0000D1QO.ST
90,0.222,0P0000D1QS.ST
64,0.059,0P0000D1T9.L
100,0.379,0P0000D1W9.F
82,0.294,0P0000D26D.F
80,0.287,0P0000D26G.F
100,0.295,0P0000D2CE.F
88,0.251,0P0000F39E.F
92,0.269,0P0000F3C8.TO
70,0.125,0P0000F3CC.TO
87,0.255,0P0000F3HK.F
93,0.143,0P0000F4LM.TO
91,0.243,0P0000F4ME.TO
86,0.229,0P0000F5BW.TO
86,0.230,0P0000F5C2.TO
95,0.258,0P0000F5M4.L
100,0.316,0P0000F5MV.F
94,0.190,0P0000F888.L
90,0.147,0P0000F88A.L
68,0.101,0P0000F8IW.F
94,0.201,0P0000F8IX.F
74,0.169,0P0000F8J0.F
77,0.178,0P0000F8J1.F
84,0.212,0P0000F8J4
94,0.013,0P0000F8QW.F
88,0.086,0P0000FU1N.F
