initial date: 2023-01-01
Fecha actual: 2024-04-27
86,0.207,0P00000OZW.F
82,0.228,0P00000QT7.F
97,0.141,0P00000T80.ST
57,0.062,0P00000XTI
100,0.185,0P00000XVI.L
93,0.188,0P000019NG
90,0.223,0P00001PB4.F
94,0.113,0P00001R93.F
98,0.071,0P000027SA
99,0.304,0P00005V0Q.BO
86,0.182,0P00006AML.TW
93,0.263,0P00006HYV.SI
93,0.206,0P000071D6.TO
95,0.210,0P0000727I.TO
92,0.198,0P000072LJ.TO
initial date: 2023-01-01
Fecha actual: 2024-04-27
38,0.098,0P00008DY1
89,0.241,0P00008FE4.F
99,0.247,0P00008T0B.SI
100,0.111,0P00008XG4.TW
85,0.211,0P000099Y8.TW
initial date: 2023-01-01
Fecha actual: 2024-04-27
89,0.178,0P0000A4TI.F
100,0.292,0P0000G7F2.F
25,0.030,0P0000GAP2
56,0.045,0P0000GARB
72,0.156,0P0000GASQ.F
44,0.008,0P0000GBCC.BO
88,0.292,0P0000GBF1.TO
89,0.123,0P0000GBR5.TO
80,0.243,0P0000HG82
74,0.215,0P0000HP7A
100,0.306,0P0000IQ4V.BO
84,0.017,0P0000JBT4.F
88,0.076,0P0000JN3N.F
87,0.266,0P0000JSHT
94,0.263,0P0000M2NB.ST
86,0.002,0P0000MLGR.L
99,0.300,0P0000MYX1.BO
73,0.187,0P0000N94I
74,0.254,0P0000N955
initial date: 2023-01-01
Fecha actual: 2024-04-27
90,0.160,0P0000NB3L.L
90,0.193,0P0000NC4N.L
73,0.213,0P0000RYRE.L
29,0.073,0P0000RYRM.F
35,0.081,0P0000RYTA.L
93,0.100,0P0000SK5J.HK
93,0.189,0P0000SR7V.TO
93,0.193,0P0000SR7W.TO
88,0.135,0P0000SR8E.TO
93,0.065,0P0000TK2Q.TW
93,0.266,0P0000TNXW.SI
83,0.062,0P0000V1ZX.L
88,0.148,0P0000W46C.L
98,0.086,0P0000W48E.L
88,0.256,0P0000WCAX
72,0.160,0P0000WEP2
91,0.181,0P0000X1FH.TO
80,0.118,0P0000X2G7.L
76,0.292,0P0000X4EK.L
87,0.093,0P0000X9XD.L
79,0.016,0P0000XAS8.L
82,0.030,0P0000XASA.L
98,0.244,0P0000XJ3Q.L
99,0.232,0P0000XRNA
9,0.020,0P0000XV9S.BO
89,0.215,0P0000XX11
89,0.160,0P0000XZSN.L
90,0.181,0P0000YFAJ.F
99,0.312,0P0000YG7N.BO
98,0.069,0P0000YQUR.F
84,0.184,0P0000Z7VS.F
96,0.171,0P0000ZEBI.F
93,0.036,0P0000ZWGP.HK
87,0.283,0P000111J5.TO
94,0.166,0P00012ATR.TW
98,0.093,0P00012IBQ.L
97,0.120,0P00013XC4.L
94,0.303,0P00013XHK.ST
77,0.165,0P00013Z6B
87,0.188,0P000147TW.F
90,0.133,0P00014EG3.TO
98,0.325,0P0001508L.BO
89,0.083,0P00015BYF
89,0.225,0P00015CSZ.L
87,0.237,0P00015HBQ
92,0.085,0P00015YA0.F
88,0.170,0P000160S9.L
82,0.238,0P000165J6
81,0.243,0P000165J7.HK
89,0.299,0P00016D3Y.F
63,0.126,0P00016KI9.F
89,0.287,0P00016LEX.F
92,0.306,0P00016ZZT
99,0.298,0P00017842.BO
99,0.299,0P00017844.BO
95,0.112,0P00017EQ6.L
88,0.247,0P00017O89.JO
95,0.309,0P00017WBF
86,0.278,0P000183DI.HK
89,0.204,0P000187SZ
80,0.050,0P00018KXG.F
92,0.109,0P00018Q9V.F
90,0.133,0P00018Y3I
73,0.132,0P00019K1S.SI
90,0.092,0P00019MT3.F
90,0.143,0P00019MT6.L
91,0.153,0P00019MTA
91,0.134,0P00019MTH.F
89,0.112,0P00019MU8.L
93,0.186,0P00019MUK
93,0.193,0P00019MUL
89,0.176,0P00019SP1.L
94,0.230,0P00019SP4.L
92,0.127,0P0001A10Y.F
94,0.312,0P0001AF3H.ST
99,0.304,0P0001BACD.BO
92,0.311,0P0001BAJ6.BO
99,0.240,0P0001BAYE.BO
100,0.311,0P0001BB8H.BO
98,0.305,0P0001BBKC.BO
87,0.265,0P0001BDBH.L
13,0.024,0P0001BP8V.IR
87,0.114,0P0001BR0V.F
91,0.234,0P0001BR14.F
93,0.161,0P0001BRPB.F
87,0.223,0P0001BTAU.TO
92,0.200,0P0001BVAF.L
92,0.163,0P0001BVAK.L
85,0.241,0P0001C2ZG.ST
88,0.181,0P0001C8CY.TO
87,0.249,0P0001C8FJ
87,0.181,0P0001C8FO
90,0.311,0P0001CAWG.F
98,0.224,0P0001CNMR.F
90,0.238,0P0001D6R0.F
79,0.130,0P0001D82U
91,0.246,0P0001D9W5.TW
100,0.045,0P0001DFIH.F
80,0.280,0P0001DHEV.BO
89,0.002,0P0001DIT9.F
88,0.067,0P0001EBSE
90,0.218,0P0001ESDI.TO
91,0.227,0P0001ESDQ.TO
91,0.246,0P0001ESE1.TO
88,0.199,0P0001EXQW.F
88,0.310,0P0001F93H.TW
89,0.224,0P0001FCBL.F
87,0.262,0P0001FCBM
88,0.268,0P0001FCBP.F
88,0.199,0P0001FCBQ.F
81,0.172,0P0001FDG2.L
75,0.008,0P0001GZLM.TO
94,0.208,0P0001H13R.F
88,0.031,0P0001H5LE.F
98,0.062,0P0001H6WV.F
87,0.166,0P0001H77S.F
89,0.068,0P0001H9V1.TO
97,0.263,0P0001HADZ.TO
96,0.080,0P0001HDGO
95,0.057,0P0001HDGP
99,0.148,0P0001HG2T.L
92,0.115,0P0001HPC6.TW
71,0.084,0P0001HQMP.L
91,0.157,0P0001HQR6.L
97,0.299,0P0001I341.TW
83,0.051,0P0001I7S8.SI
28,0.014,0P0001IDIL
73,0.161,0P0001IFHJ.HK
72,0.144,0P0001IFHV
90,0.152,0P0001IHHQ
90,0.131,0P0001IHHS.L
52,0.029,0P0001IK3J.BO
94,0.205,0P0001IQZE.L
97,0.023,0P0001ITWK
87,0.126,0P0001IUDP.F
80,0.267,0P0001IWZI.ST
88,0.025,0P0001JCNM
96,0.277,0P0001JTB7.F
90,0.207,0P0001K2IO.F
89,0.221,0P0001K2JB.F
85,0.183,0P0001K305.F
100,0.033,0P0001K9AF.F
86,0.093,0P0001KMDS
98,0.298,0P0001KMZI.BO
100,0.308,0P0001KOJP.L
92,0.220,0P0001KPTY.L
90,0.211,0P0001KPVN.L
81,0.157,0P0001KRWZ.L
87,0.200,0P0001KRXH.L
92,0.257,0P0001KT2B.L
74,0.288,0P0001L6XR.F
96,0.060,0P0001L7IG.F
85,0.119,0P0001LDIH.L
87,0.122,0P0001LECU
80,0.222,0P0001LKE4.JO
67,0.102,0P0001LMCI.F
100,0.316,0P0001LT5U.BO
96,0.306,0P0001M31S.BO
82,0.038,0P0001M333.BE
99,0.306,0P0001M4LT.BO
84,0.177,0P0001M5ZY.F
82,0.164,0P0001MDVJ.BE
84,0.008,0P0001MF4G
99,0.227,0P0001ML40.F
87,0.266,0P0001MW7M
40,0.022,0P0001MW7P.SI
78,0.120,0P0001N045.L
96,0.104,0P0001NAS6
89,0.297,0P0001NI49.F
80,0.008,0P0001O6BY
67,0.053,0P0001O7IK.HK
70,0.217,0P0001O8CI.F
100,0.299,0P0001O956.BO
93,0.309,0P0001OM2O.TW
67,0.151,0P0001ONVF
59,0.047,0P0001ONVH
60,0.068,0P0001ONVL
75,0.067,0P0001PTPM.TW
84,0.111,0P0001PTPX.JO
93,0.050,0P0001Q9GS.L
100,0.323,0P0001QB6T.BO
100,0.388,0P0001QO4L.BO
100,0.387,0P0001QO4O.BO
91,0.185,+CIBOLSC-3.MX
88,0.171,+CIBOLSC-4.MX
100,0.303,+CIGUBA.MX
100,0.303,+CIGUBBE-0.MX
100,0.303,+CIGUBBE-1.MX
100,0.303,+CIGUBBE-2.MX
100,0.303,+CIGUBBE-3.MX
100,0.303,+CIGUBBE-4.MX
100,0.375,+CIGUBBF-0.MX
100,0.303,+CIGUBBF-2.MX
99,0.781,+CIGUBBF-3.MX
100,0.303,+CIGUBBF-4.MX
100,0.303,+CIGUBBM-1.MX
100,0.303,+CIGUBBM-2.MX
100,0.303,+CIGUBBM-3.MX
100,0.303,+CIGUBBM-4.MX
99,0.518,+CIGUBBM.MX
100,0.375,+CIGUBC-0.MX
100,0.375,+CIGUBC-1.MX
100,0.375,+CIGUBC-2.MX
100,0.375,+CIGUBC-3.MX
100,0.375,+CIGUBC-4.MX
100,0.303,+CIPLUSA.MX
100,0.303,+CIPLUSBF-3.MX
100,0.303,+CIPLUSBM-4.MX
100,0.398,+CIPLUSC-3.MX
100,0.380,+CIPLUSC-4.MX
100,0.303,+TASAA.MX
60,0.115,+TASAA1F1.MX
77,0.179,+TASAA1F3.MX
77,0.179,+TASAA1FG.MX
69,0.144,+TASAA1M1.MX
70,0.144,+TASAA1ME1.MX
75,0.162,+TASAA1ME2.MX
78,0.180,+TASAA1MEG.MX
77,0.180,+TASAA1MG.MX
100,0.303,+TASAAHO1.MX
100,0.303,+TASAAHO2.MX
100,0.303,+TASAF1.MX
100,0.303,+TASAF2.MX
100,0.303,+TASAF3.MX
100,0.303,+TASAF4.MX
100,0.303,+TASAF5.MX
100,0.303,+TASAFF.MX
100,0.303,+TASAFG.MX
100,0.303,+TASAG1.MX
100,0.303,+TASALPA.MX
100,0.303,+TASALPAHO1.MX
100,0.303,+TASALPAHO2.MX
100,0.303,+TASALPF1.MX
100,0.303,+TASALPF2.MX
100,0.303,+TASALPF3.MX
100,0.303,+TASALPFF.MX
100,0.303,+TASALPFG.MX
100,0.303,+TASALPM1.MX
100,0.303,+TASALPM2.MX
100,0.303,+TASALPME1.MX
100,0.303,+TASALPME2.MX
100,0.303,+TASALPMEG.MX
100,0.303,+TASALPMG.MX
100,0.303,+TASAM1.MX
100,0.303,+TASAM2.MX
100,0.303,+TASAM3.MX
100,0.303,+TASAM4.MX
100,0.303,+TASAME1.MX
100,0.303,+TASAME2.MX
100,0.303,+TASAMEG.MX
100,0.303,+TASAMG.MX
86,0.301,+TASAMXA.MX
83,0.299,+TASAMXF1.MX
86,0.301,+TASAMXF3.MX
87,0.301,+TASAMXFF.MX
86,0.301,+TASAMXFG.MX
85,0.300,+TASAMXME1.MX
87,0.301,+TASAMXMEG.MX
85,0.300,+TASAMXPR1.MX
100,0.303,+TASAPRA.MX
100,0.303,+TASAPRAHO1.MX
100,0.303,+TASAPRAHO2.MX
100,0.303,+TASAPRAHO3.MX
100,0.303,+TASAPRF1.MX
100,0.303,+TASAPRF2.MX
100,0.303,+TASAPRM1.MX
100,0.303,+TASAPRM2.MX
100,0.311,+TASAPRME1.MX
100,0.303,+TASAPRME2.MX
100,0.303,+TASAPRMEG.MX
32,0.135,000004.SZ
92,0.137,000030.SZ
16,0.042,000068.SZ
78,0.250,000096.SZ
98,0.137,000333.SZ
81,0.040,000404.SZ
73,0.026,000409.SZ
4,0.053,000421.SZ
97,0.246,000429.SZ
98,0.294,000526.SZ
96,0.263,000543.SZ
96,0.202,000571.SZ
72,0.148,000589.SZ
94,0.296,000660.KS
96,0.116,000685.SZ
92,0.270,0007.KL
10,0.018,000782.SZ
36,0.115,000802.SZ
97,0.070,000883.SZ
77,0.081,000932.SZ
33,0.116,000936.SZ
97,0.268,000975.SZ
74,0.098,000988.SZ
83,0.098,0011.KL
92,0.225,001200.KS
6,0.004,001202.SZ
19,0.058,001209.SZ
78,0.156,001226.SZ
24,0.015,001229.SZ
93,0.053,0013.HK
15,0.017,001460.KS
74,0.167,001795.KS
96,0.293,001965.SZ
93,0.062,002014.SZ
95,0.057,002032.SZ
98,0.175,002078.SZ
14,0.017,002131.SZ
27,0.022,002138.SZ
34,0.147,002177.SZ
70,0.192,002313.SZ
90,0.027,002320.SZ
47,0.107,002333.SZ
93,0.259,002395.SZ
48,0.141,002406.SZ
17,0.029,002428.SZ
73,0.179,002429.SZ
93,0.144,002444.SZ
45,0.091,002448.SZ
29,0.176,002515.SZ
34,0.113,002527.SZ
43,0.156,002536.SZ
98,0.023,002543.SZ
4,0.025,002569.SZ
59,0.017,002575.SZ
99,0.054,002588.SZ
16,0.005,002641.SZ
6,0.015,002652.SZ
67,0.060,002676.SZ
52,0.026,002692.SZ
19,0.029,002725.SZ
71,0.114,002737.SZ
94,0.261,002749.SZ
44,0.121,002785.SZ
37,0.019,002787.SZ
69,0.028,002818.SZ
94,0.155,002833.SZ
98,0.182,002884.SZ
91,0.176,002947.SZ
77,0.213,002962.SZ
75,0.076,002970.SZ
87,0.182,002971.SZ
56,0.134,003007.SZ
90,0.105,003410.KS
95,0.106,003475.KS
90,0.281,003570.KS
95,0.251,003816.SZ
99,0.045,0045.KL
97,0.216,004560.KS
85,0.212,004830.KS
78,0.164,004835.KS
84,0.255,0050.KL
91,0.297,0051.TW
90,0.298,0052.TW
91,0.201,0053.KL
94,0.297,0053.TW
96,0.175,005380.KS
92,0.274,0055.TW
87,0.279,006201.TWO
94,0.284,006203.TW
94,0.278,006208.TW
42,0.253,00634R.TW
96,0.095,00635U.TW
98,1.367,00636K.TW
35,0.242,00638R.TW
91,0.304,00640L.TW
90,0.146,00642U.TW
90,0.285,00647L.TW
39,0.253,00656R.TW
93,0.217,00660.TW
87,0.290,00661.TW
93,0.309,00662.TW
37,0.275,00666R.TW
85,0.258,00668K.TW
83,0.292,00670L.TW
94,0.292,00675L.TW
91,0.240,00681R.TW
94,0.181,00682U.TW
93,0.174,00683L.TW
98,0.275,00694B.TWO
85,0.239,00701.TW
100,0.296,00707R.TW
96,0.090,00708L.TW
98,0.271,00709.TW
99,0.295,00710B.TW
91,0.120,00715L.TW
92,0.216,00719B.TWO
32,0.080,00720B.TWO
25,0.129,007210.KS
51,0.161,00725B.TWO
45,0.090,00726B.TWO
93,0.290,00727B.TWO
89,0.294,00728.TW
90,0.251,00730.TW
72,0.270,00733.TW
94,0.269,00735.TW
100,0.190,00736.TW
58,0.194,00737.TW
61,0.155,00740B.TWO
25,0.052,00746B.TWO
31,0.117,00750B.TWO
56,0.128,00758B.TWO
79,0.106,00760B.TWO
89,0.308,00762.TW
92,0.248,007660.KS
94,0.155,00771.TW
21,0.011,00772B.TWO
57,0.127,00773B.TWO
56,0.121,00778B.TWO
64,0.146,00785B.TWO
56,0.089,00786B.TWO
78,0.144,00790B.TWO
97,0.272,00791B.TWO
58,0.013,0080.KL
90,0.295,00830.TW
98,0.270,00831B.TWO
22,0.015,00836B.TWO
84,0.172,0084.HK
92,0.205,00845B.TWO
70,0.198,00848B.TWO
90,0.241,00849B.TWO
54,0.031,0085.HK
91,0.300,00861.TW
61,0.148,00862B.TWO
99,0.285,00864B.TWO
99,0.285,00865B.TW
64,0.120,00867B.TWO
84,0.295,00875.TW
83,0.285,00878.TW
93,0.293,00881.TW
48,0.134,00883B.TWO
22,0.013,00884B.TWO
61,0.121,00890B.TWO
87,0.279,00892.TW
90,0.287,00895.TW
91,0.226,00896.TW
92,0.301,00900.TW
88,0.295,00904.TW
94,0.028,00907.TW
89,0.217,00912.TW
95,0.307,00916.TW
97,0.257,00917.TW
89,0.301,00922.TW
93,0.407,00924.TW
47,0.021,00925.TW
90,0.444,00926.TW
87,0.329,00928.TWO
61,0.254,009290.KS
83,0.525,00930.TW
29,0.411,00933B.TWO
75,0.745,00934.TW
24,0.080,0100.KL
99,0.198,010120.KS
97,0.217,014.F
11,0.009,014280.KS
2,0.025,014470.KQ
49,0.192,014530.KS
93,0.246,0148.KL
67,0.173,016740.KS
98,0.290,017940.KS
99,0.274,018290.KQ
72,0.086,0190.KL
87,0.218,01H.DU
87,0.219,01H.SG
98,0.218,01K.DU
96,0.213,01K.F
96,0.219,01K.MU
92,0.271,01P.BE
94,0.157,020032.TW
44,0.173,0220.KL
46,0.031,023410.KQ
95,0.047,024.F
34,0.221,0240.HK
53,0.076,024900.KS
48,0.048,024910.KQ
74,0.052,0250.KL
93,0.296,025320.KQ
99,0.496,025U.MU
99,0.273,025V.MU
98,0.251,026890.KS
99,0.423,0279.KL
53,0.499,0287.KL
70,0.087,02B.DU
76,0.185,030200.KS
25,0.132,033270.KS
57,0.114,033780.KS
60,0.232,0360.HK
54,0.049,036480.KQ
96,0.220,0393.HK
98,0.273,039440.KQ
90,0.165,041190.KQ
63,0.130,043260.KQ
53,0.228,044820.KS
96,0.161,0450.HK
73,0.217,0464.HK
46,0.144,051390.KQ
48,0.184,0527.HK
5,0.052,053980.KQ
87,0.084,054540.KQ
46,0.212,056080.KQ
29,0.109,058430.KS
28,0.160,060280.KQ
58,0.187,060310.KQ
90,0.211,060370.KQ
58,0.152,0629.HK
82,0.285,065350.KQ
22,0.098,0687.HK
67,0.148,069510.KQ
93,0.237,069660.KS
initial date: 2023-01-01
